SEC ID,Latest Name,Previous Names (@@@ separator),Latest NAICS Industry Sector Name,Latest NAICS Industry Sector Code,Previous NAICS Industry Sector Names (@@@ separator),Previous NAICS Industry Sector Codes (@@@ separator),Latest SIC Industry Code,Previous SIC Industry Codes (@@@ separator)
714311,International Lease Finance Corp,,Administrative and Support and Waste Management and Remediation Services,56,,,7359,
714395,"German American Bancorp, Inc.",,Finance and Insurance,52,,,6022,
714530,Newbridge Bancorp,,Finance and Insurance,52,,,6022,
714560,US Airways Inc,,Transportation and Warehousing,48,,,4512,
714562,First Financial Corp /IN/,,Finance and Insurance,52,,,6022,
714603,DST Systems Inc,,Information,51,,,7374,
714712,Juniata Valley Financial Corp,,Finance and Insurance,52,,,6022,
714980,City National Bancshares Corp,,Finance and Insurance,52,,,6022,
715072,Renasant Corp,,Finance and Insurance,52,,,6022,
715073,Wegener Corp,,Manufacturing,33,,,3663,
71508,"Entergy NEW Orleans, Inc",Entergy NEW Orleans Inc,Utilities,22,,,4931,
715446,Itus Corp,Copytele Inc,Real Estate and Rental and Leasing,53,Manufacturing,33,6794,3577
71557,NEW ULM Telecom Inc,,Information,51,,,4813,
715578,Real Estate Associates LTD VI,,Real Estate and Rental and Leasing,53,,,6500,
715579,Acnb Corp,,Finance and Insurance,52,,,6022,
715787,Interface Inc,,Manufacturing,31,,,2273,
715788,"Signal Bay, Inc.",,Other Services (except Public Administration),81,,,7600,
715812,Biosynergy Inc,,Manufacturing,33,,,3829,
715957,Dominion Resources Inc /VA/,,Utilities,22,,,4911,
716006,YRC Worldwide Inc.,,Transportation and Warehousing,48,,,4213,
716133,Cincinnati Bell Inc,,Information,51,,,4813,
716314,Graham Corp,,Manufacturing,33,,,3560,
716605,Penns Woods Bancorp Inc,,Finance and Insurance,52,,,6022,
716634,Reading International Inc,,Information,51,,,7830,
716643,Regis Corp,,Other Services (except Public Administration),81,,,7200,
716688,Microwave Filter CO Inc /NY/,,Manufacturing,33,,,3679,
716778,SPO Global Inc,SPO Medical Inc,Manufacturing,33,,,3829,
71691,NEW York Times CO,,Information,51,,,2711,
717059,West Coast Bancorp /NEW/OR/,,Finance and Insurance,52,,,6022,
717423,Murphy OIL Corp /DE,,"Mining, Quarrying, and Oil and Gas Extraction",21,Manufacturing,32,1311,2911
717538,Arrow Financial Corp,,Finance and Insurance,52,,,6021,
717588,"China Solar & Clean Energy Solutions, Inc.",,Manufacturing,33,,,3433,
717605,Hexcel Corp /DE/,,Manufacturing,32,,,2821,
717720,Value Line Inc,,Finance and Insurance,52,,,6282,
717806,First US Bancshares Inc,United Security Bancshares Inc,Finance and Insurance,52,,,6022,
717954,Unifirst Corp,,Other Services (except Public Administration),81,,,7200,
718096,Cosmo Communications Corp,,Manufacturing,33,,,3873,
718130,Integral Systems Inc /MD/,,"Professional, Scientific, and Technical Services",54,,,7373,
71829,Newpark Resources Inc,,Manufacturing,33,,,3533,
718332,"Rave Restaurant Group, Inc.","Pizza INN Holdings, Inc /MO/@@@Pizza INN Inc /MO/",Wholesale Trade,42,,,5140,
718396,Vicon Fiber Optics Corp,,Manufacturing,33,,,3843,
718413,Community Bancorp /VT,,Finance and Insurance,52,,,6021,
718789,Shfl Entertainment Inc.,Shuffle Master Inc,Manufacturing,33,,,3990,
718877,"Activision Blizzard, Inc.",,Information,51,,,7372,
718916,Burlington Coat Factory Warehouse Corp,,Retail Trade,45,,,5311,
718924,Span America Medical Systems Inc,,Manufacturing,33,,,3842,
718937,Staar Surgical CO,,Manufacturing,33,,,3851,
719135,Bovie Medical Corp,,Manufacturing,33,,,3841,
719152,Integral Vision Inc,,Manufacturing,33,,,3823,
719164,Schawk Inc,,Manufacturing,32,,,2790,
719184,Consolidated Capital Institutional Properties 2,,Finance and Insurance,52,,,6798,
719209,Isramco Inc,,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1311,
719220,S&T Bancorp Inc,,Finance and Insurance,52,,,6022,
719264,First Citizens Bancshares Inc /TN/,,Finance and Insurance,52,,,6022,
719274,Giga Tronics Inc,,Manufacturing,33,,,3825,
719402,First National Corp /VA/,,Finance and Insurance,52,,,6022,
719413,Hecla Mining Co/De/,,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1400,
719494,"Inrad Optics, Inc.",Photonic Products Group Inc,Manufacturing,33,,,3679,
719581,DSI Realty Income Fund VII,,Real Estate and Rental and Leasing,53,,,6500,
719731,Heritage Bankshares Inc /VA,,Finance and Insurance,52,,,6022,
719733,KEY Tronic Corp,,Manufacturing,33,,,3577,
719739,SVB Financial Group,,Finance and Insurance,52,,,6022,
719866,Arctic CAT Inc,,Manufacturing,33,,,3790,
719955,Williams Sonoma Inc,,Retail Trade,44,,,5700,
720002,Mainsource Financial Group,,Finance and Insurance,52,,,6022,
720005,Raymond James Financial Inc,,Finance and Insurance,52,,,6211,
720154,Bioanalytical Systems Inc,,"Professional, Scientific, and Technical Services",54,,,8731,
72020,Nicor Inc,,Utilities,22,,,4924,
720392,"Angeles Partners Xii, LP",Angeles Partners XII,Real Estate and Rental and Leasing,53,,,6500,
720500,Amtech Systems Inc,,Manufacturing,33,,,3559,
720672,Stifel Financial Corp,,Finance and Insurance,52,,,6211,
720762,NON Invasive Monitoring Systems Inc /FL/,,Manufacturing,33,,,3845,
720858,Investors Title CO,,Finance and Insurance,52,,,6361,
720875,Dynatronics Corp,,Manufacturing,33,,,3845,
721237,Nobel Learning Communities Inc,,Educational Services,61,,,8200,
721371,Cardinal Health Inc,,Retail Trade,44,,,5122,
721447,CCA Industries Inc,,Manufacturing,32,,,2844,
72162,NL Industries Inc,,Manufacturing,32,,,2810,
721683,Total System Services Inc,,Other Services (except Public Administration),81,,,7389,
721693,China Recycling Energy Corp,,Other Services (except Public Administration),81,,,7389,
72170,Inergetics Inc,,Manufacturing,32,,,2834,
721765,Ll&E Royalty Trust,,Real Estate and Rental and Leasing,53,,,6792,
721994,Lakeland Financial Corp,,Finance and Insurance,52,,,6022,
72205,Nobility Homes Inc,,Manufacturing,32,,,2451,
72207,Noble Energy Inc,,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1311,
722077,AMC Entertainment Inc,,Information,51,,,7830,
722104,Savient Pharmaceuticals Inc,,Manufacturing,32,,,2833,
722256,Hudson Valley Holding Corp,,Finance and Insurance,52,,,6022,
722313,Nortech Systems Inc,,Manufacturing,33,,,3679,
722392,Planar Systems Inc,,Manufacturing,33,,,3679,
722572,Franklin Wireless Corp,,Manufacturing,33,,,3661,
722648,Real Estate Associates LTD VII,,Real Estate and Rental and Leasing,53,,,6500,
722723,"Hanger, Inc.",Hanger Orthopedic Group Inc,Health Care and Social Assistance,62,,,8093,
722830,Immunomedics Inc,,Manufacturing,32,,,2835,
722833,Capital Realty Investors III LTD Partnership,,Real Estate and Rental and Leasing,53,,,6500,
723125,Micron Technology Inc,,Manufacturing,33,,,3674,
72316,Nord Resources Corp,,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1400,
723188,"Community Bank System, Inc.",Community Bank System Inc,Finance and Insurance,52,,,6021,
723254,Cintas Corp,,Manufacturing,31,,,2320,
723269,Ironstone Group Inc,,,,,,6770,
72331,Nordson Corp,,Manufacturing,33,,,3569,
72333,Nordstrom Inc,,Retail Trade,44,,,5651,
723458,State Bancorp Inc,,Finance and Insurance,52,,,6022,
723531,Paychex Inc,,"Professional, Scientific, and Technical Services",54,,,8700,
723533,Longwen Group Corp.,"Allied Ventures Holdings Corp.@@@Dephasium Corp.@@@PAY Mobile, Inc",Information,51,,,7372,
723594,First Century Bankshares Inc,,Finance and Insurance,52,,,6022,
723603,Culp Inc,,Manufacturing,31,,,2211,
723612,"Avis Budget Group, Inc.",,Real Estate and Rental and Leasing,53,,,7510,
723646,Franklin Financial Services Corp /PA/,,Finance and Insurance,52,,,6022,
723733,"Multi Solutions II, Inc",,,,,,6770,
724004,Mesa Laboratories Inc /CO,,Manufacturing,33,,,3823,
724267,Phazar Corp,,Manufacturing,33,,,3663,
72444,"Aviragen Therapeutics, Inc.","Biota Pharmaceuticals, Inc.@@@Nabi Biopharmaceuticals",Manufacturing,32,,,2836,
724445,Burzynski Research Institute Inc,,Manufacturing,32,,,2835,
724571,Freds Inc,,Retail Trade,45,,,5331,
724606,Panera Bread CO,,Accommodation and Food Services,72,,,5812,
724742,Trinity Place Holdings Inc.,Syms Corp,"Arts, Entertainment, and Recreation",71,Retail Trade,44,6512,5651
724910,NVE Corp /NEW/,,Manufacturing,33,,,3674,
724915,"SEN YU International Holdings, Inc.",,"Agriculture, Forestry, Fishing and Hunting",11,,,0200,
724941,Merisel Inc /DE/,,Other Services (except Public Administration),81,,,7389,
725363,CEL SCI Corp,,Manufacturing,32,,,2836,
725537,Security Capital Corp/Ms,,Finance and Insurance,52,,,6029,
72573,Movado Group Inc,,Manufacturing,33,,,3873,
725876,Function(X) Inc.,"Draftday Fantasy Sports, Inc.@@@Function (X) Inc.@@@Viggle Inc.",Information,51,,,7370,
726037,"Windgen Energy, Inc.",,Real Estate and Rental and Leasing,53,,,6794,
726293,"Nabufit Global, Inc.","Agricon Global Corp@@@Bayhill Capital Corp@@@Cryptosign, Inc.@@@Strategabiz, Inc.","Agriculture, Forestry, Fishing and Hunting",11,Information,51,0100,4813
72633,North European OIL Royalty Trust,,Real Estate and Rental and Leasing,53,,,6792,
726435,"Apollo Solar Energy, Inc.",,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1040,
726513,Tribune Media CO,,Information,51,,,4833,
726514,Electro Scientific Industries Inc,,Manufacturing,33,,,3690,
726516,First Equity Properties Inc,,Finance and Insurance,52,,,6798,
726517,Merchants Bancshares Inc,,Finance and Insurance,52,,,6022,
726601,Capital City Bank Group Inc,,Finance and Insurance,52,,,6022,
726728,Realty Income Corp,,Finance and Insurance,52,,,6798,
726845,Capital Gold Corp,,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1040,
726854,City Holding CO,,Finance and Insurance,52,,,6021,
726958,Caseys General Stores Inc,,Retail Trade,44,,,5500,
727207,"Accelerate Diagnostics, Inc",Accelr8 Technology Corp,Manufacturing,33,,,3826,
727273,Cadiz Inc,,Utilities,22,,,4941,
727346,"Global Healthcare Reit, Inc.",Global Casinos Inc,Finance and Insurance,52,"Arts, Entertainment, and Recreation",71,6798,7990
72741,Eversource Energy,Northeast Utilities,Utilities,22,,,4911,
727510,"Enzon Pharmaceuticals, Inc.",Enzon Pharmaceuticals Inc,Manufacturing,32,,,2836,
727538,Apache Offshore Investment Partnership,,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1311,
727634,Isign Solutions Inc.,Communication Intelligence Corp,Information,51,Manufacturing,33,7372,3577
727672,Spectrascience Inc,,Manufacturing,33,,,3845,
727892,Riversource Life Insurance CO,,Finance and Insurance,52,,,6311,
727920,AXA Equitable Life Insurance CO,,Finance and Insurance,52,,,6411,
728249,Interphase Corp,,Manufacturing,33,,,3576,
728303,Coast Distribution System Inc,,Retail Trade,44,,,5013,
728331,Sutron Corp,,Manufacturing,33,,,3829,
728385,Midwest Energy Emissions Corp.,"China Youth Media, Inc.",Manufacturing,33,"Professional, Scientific, and Technical Services",54,3829,7311
728387,"Isoray, Inc.",,Manufacturing,33,,,3841,
728391,"Ipalco Enterprises, Inc.",,Utilities,22,,,4911,
728447,Minn Shares Inc,,Retail Trade,44,,,5500,6770
728478,Kent International Holdings Inc,,,,,,6770,
728535,Hunt J B Transport Services Inc,,Transportation and Warehousing,48,,,4213,
7286,Arizona Public Service CO,,Utilities,22,,,4931,
72903,Xcel Energy Inc,,Utilities,22,,,4931,
72909,Northern States Power CO /WI/,,Utilities,22,,,4931,
72911,Nortel Networks Corp,,Manufacturing,33,,,3661,
729156,Peoples Educational Holdings,,Educational Services,61,,,8200,
729237,Parkway Properties Inc,,Finance and Insurance,52,,,6798,
729580,BEL Fuse Inc /NJ,,Manufacturing,33,,,3677,
72971,Wells Fargo & Company/Mn,Wells Fargo & Co/Mn,Finance and Insurance,52,,,6021,
729986,United Bankshares Inc/Wv,,Finance and Insurance,52,,,6022,
730000,Supertex Inc,,Manufacturing,33,,,3674,
73020,Northwest Natural GAS CO,,Utilities,22,,,4924,
730255,Calamp Corp.,,Manufacturing,33,,,3663,
730263,Thor Industries Inc,,Manufacturing,33,,,3716,
730272,Repligen Corp,,Manufacturing,32,,,2836,
730349,Tofutti Brands Inc,,Manufacturing,31,,,2024,
730464,Devry Education Group Inc.,Devry Inc,Educational Services,61,,,8200,
73048,Broadview Institute Inc,,Educational Services,61,,,8200,
730669,Fccc Inc,,,,,,6770,
730708,Seacoast Banking Corp OF Florida,,Finance and Insurance,52,,,6022,
730716,Zygo Corp,,Manufacturing,33,,,3827,
730729,Genesis Solar Corp,,,,,,6770,
73088,Northwestern Corp,,Utilities,22,,,4931,
731012,Healthcare Services Group Inc,,Health Care and Social Assistance,62,Real Estate and Rental and Leasing,53,8050,7340
731122,Ccfnb Bancorp Inc,,Finance and Insurance,52,,,6022,
731131,National Housing Partnership Realty Fund I,,Real Estate and Rental and Leasing,53,,,6500,
73124,Northern Trust Corp,,Finance and Insurance,52,,,6022,
731245,Presidential Realty Corp/De/,,Finance and Insurance,52,,,6798,
731288,Paccar Financial Corp,,Finance and Insurance,52,,,6153,
731653,United Bancorp Inc /OH/,,Finance and Insurance,52,,,6022,
731657,Spire Corp,,Manufacturing,33,,,3674,
731727,Silverado Gold Mines LTD,,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1040,
731766,Unitedhealth Group Inc,,Finance and Insurance,52,,,6324,
731802,Atmos Energy Corp,,Utilities,22,,,4924,
731859,Ampal-American Israel Corp,,Finance and Insurance,52,,,6799,
731939,Temple Inland Inc,,Manufacturing,32,,,2631,
732026,Trio-Tech International,Trio Tech International,Manufacturing,33,,,3559,
7323,Entergy Arkansas Inc,,Utilities,22,,,4911,
732412,Multiband Corp,,Information,51,,,4813,
732417,Hills Bancorporation,,Finance and Insurance,52,,,6022,
732712,Verizon Communications Inc,,Information,51,,,4813,
732717,At&T Inc.,,Information,51,,,4813,
732834,"Continental Resources, Inc",Continental Resources Inc,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1311,
73290,Biomerica Inc,,Manufacturing,33,,,3843,
733076,Brighthouse Life Insurance CO,Metlife Insurance CO OF Connecticut@@@Metlife Insurance CO USA,Finance and Insurance,52,,,6311,
73309,Nucor Corp,,Manufacturing,33,,,3312,
7332,Southwestern Energy CO,,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1311,
733269,Acxiom Corp,,Information,51,,,7374,
733337,"Pwrcor, Inc.",Receivable Acquisition & Management Corp,Finance and Insurance,52,,,6153,
733590,Transcontinental Realty Investors Inc,,Finance and Insurance,52,,,6798,
734089,Drayton Richdale Corp,,"Professional, Scientific, and Technical Services",54,,,8111,
734543,"Alco, Inc.",,Finance and Insurance,52,,,6331,
736012,Intrusion Inc,,Manufacturing,33,,,3576,
73605,Oakridge Holdings Inc,,"Professional, Scientific, and Technical Services",54,Construction,23,3728,6552
736772,CNB Financial Corp/Pa,,Finance and Insurance,52,,,6022,
736822,Immucor Inc,,Manufacturing,32,,,2835,
737207,"Marina Biotech, Inc.",,Manufacturing,32,,,2834,
737210,LNB Bancorp Inc,,Finance and Insurance,52,,,6022,
737300,Cover ALL Technologies Inc,,Information,51,,,7372,
737468,Washington Trust Bancorp Inc,,Finance and Insurance,52,,,6022,
73756,Oceaneering International Inc,,Construction,23,,,1389,
737758,Toro CO,,Manufacturing,33,,,3524,
737875,First Keystone Corp,,Finance and Insurance,52,,,6022,
738214,"Aemetis, Inc",,Manufacturing,32,,,2860,
73887,Bristow Group Inc,,Health Care and Social Assistance,62,,,4522,
739421,Citizens Financial Services Inc,,Finance and Insurance,52,,,6022,
73960,Ohio Edison CO,,Finance and Insurance,52,Utilities,22,6189,4911
739608,Penford Corp,,Manufacturing,31,,,2040,
739708,"Iheartcommunications, Inc.",Clear Channel Communications Inc,Information,51,,,4832,
73986,Ohio Power CO,,Utilities,22,,,4911,
739878,"KID Brands, Inc",,Manufacturing,33,,,3990,
739944,Medtox Scientific Inc,,Health Care and Social Assistance,62,,,8071,
740156,Century Properties Growth Fund Xxii,,Real Estate and Rental and Leasing,53,,,6500,
740260,Ventas Inc,,Finance and Insurance,52,,,6798,
740371,Capital Realty Investors IV Limited Partnership,,Real Estate and Rental and Leasing,53,,,6513,
74046,Oil-Dri Corp OF America,OIL DRI Corp OF America,Manufacturing,33,,,3990,
740571,Nvcn Corp,,Manufacturing,33,,,3841,
740663,First OF Long Island Corp,,Finance and Insurance,52,,,6021,
740664,R F Industries LTD,,Manufacturing,33,,,3678,
740670,Michaels Stores Inc,,Retail Trade,45,,,5945,
740694,Kaydon Corp,,Manufacturing,33,,,3562,
740726,Broadcast International Inc,,Other Services (except Public Administration),81,,,7389,
740761,Bucyrus International Inc,,Manufacturing,33,,,3532,
740806,F&M Bank Corp,,Finance and Insurance,52,,,6022,
740942,Tower Bancorp Inc,,Finance and Insurance,52,,,6022,
740971,OLD Point Financial Corp,,Finance and Insurance,52,,,6021,
741114,"Isatori, Inc.",Integrated Security Systems Inc,Manufacturing,31,Manufacturing,33,2020,3669
74145,Oklahoma GAS & Electric CO,,Utilities,22,,,4911,
741508,"NV Energy, Inc.",,Utilities,22,,,4931,
741516,American National Bankshares Inc.,American National Bankshares Inc,Finance and Insurance,52,,,6021,
741815,Hooper Holmes Inc,,Health Care and Social Assistance,62,,,8090,
74208,"Udr, Inc.",,Finance and Insurance,52,,,6798,
742112,Invacare Corp,,Manufacturing,33,,,3842,
742126,"US Ecology, Inc.",,Administrative and Support and Waste Management and Remediation Services,56,,,4953,
742278,RPC Inc,,Construction,23,,,1389,
742550,Xeta Technologies Inc,,Manufacturing,33,,,3661,
74260,OLD Republic International Corp,,Finance and Insurance,52,,,6351,
74303,Olin Corp,,Manufacturing,32,,,2800,
7431,Armstrong World Industries Inc,,Manufacturing,33,,,3089,
743238,Spartan Motors Inc,,Manufacturing,33,,,3711,
743316,Maxim Integrated Products Inc,,Manufacturing,33,,,3674,
743366,DSI Realty Income Fund Viii,,Real Estate and Rental and Leasing,53,,,6519,
743367,BAR Harbor Bankshares,,Finance and Insurance,52,,,6022,
743758,"Cloudcommerce, Inc.","Warp 9, Inc.",Retail Trade,45,,,5900,
743870,Rancon Realty Fund IV,,Real Estate and Rental and Leasing,53,,,6500,
743988,Xilinx Inc,,Manufacturing,33,,,3674,
744187,REX American Resources Corp,,Manufacturing,32,,,2860,
744218,"Celldex Therapeutics, Inc.",,Manufacturing,32,,,2835,
744452,Applied DNA Sciences Inc,,"Professional, Scientific, and Technical Services",54,Manufacturing,32,7380,2860
744455,Great West Life & Annuity Insurance CO,,,,,,,
744485,Northern States Financial Corp /DE/,,Finance and Insurance,52,,,6022,
744786,Oxford Residential Properties I LTD Partnership,,Real Estate and Rental and Leasing,53,,,6500,
744825,American Shared Hospital Services,,Health Care and Social Assistance,62,,,8071,
744962,Nutrition 21 Inc,,Manufacturing,32,,,2836,
745308,ST JOE CO,,Construction,23,,,6552,
745538,HCW Pension Real Estate Fund LTD Partnership,,Real Estate and Rental and Leasing,53,,,6500,
745543,"ALL State Properties Holdings, Inc.",,Manufacturing,32,,,2834,
745544,SUN Life Assurance CO OF Canada (U.S.),SUN Life Assurance CO OF Canada US,Finance and Insurance,52,,,6311,
745651,"Advanced Battery Technologies, Inc.",,Manufacturing,33,,,3690,
745655,"China Crescent Enterprises, Inc.",,Manufacturing,33,,,3570,
745732,Ross Stores Inc,,Retail Trade,44,,,5651,
745981,Midsouth Bancorp Inc,,Finance and Insurance,52,,,6021,
746210,"Glowpoint, Inc.",Glowpoint Inc,Information,51,,,4813,
746514,NEW England Realty Associates Limited Partnership,,Real Estate and Rental and Leasing,53,,,6513,
746515,Expeditors International OF Washington Inc,,"Professional, Scientific, and Technical Services",54,,,4731,
746598,Brady Corp,,Manufacturing,33,,,3990,
746631,Bravo Enterprises Ltd.,Organa Gardens International,"Mining, Quarrying, and Oil and Gas Extraction",21,,,1311,
